TIGR01958	PE_Scaf8449_0.8
TIGR02007	PE_Scaf4051_1.8
TIGR02007	PE_Scaf4051_1.8
TIGR02251	PE_Scaf10076_11.6
TIGR02007	PE_Scaf8646_1.0
TIGR00958	PE_Scaf10144_1.7
TIGR00066	PE_Scaf9772_2.6
TIGR03903	PE_Scaf6943_5.10
TIGR01787	PE_Scaf10008_0.3
TIGR01787	PE_Scaf10008_0.3
TIGR01967	PE_Scaf2738_0.4
TIGR03903	PE_Scaf8231_7.3
TIGR00898	PE_Scaf241_3.13
TIGR03548	PE_Scaf1853_24.5
TIGR03548	PE_Scaf1853_24.5
TIGR03548	PE_Scaf1853_24.5
TIGR01963	PE_Scaf4108_14.7
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR02383	PE_Scaf6928_2.26
TIGR03903	PE_Scaf5855_7.4
TIGR01982	PE_Scaf5855_7.4
TIGR03896	PE_Scaf12267_2.3
TIGR03896	PE_Scaf12267_2.3
TIGR00755	PE_Scaf205_0.4
TIGR01832	PE_Scaf7177_0.1
TIGR03903	PE_Scaf1503_3.13
TIGR00820	PE_Scaf6371_2.4
TIGR03903	PE_Scaf4262_0.3
TIGR03903	PE_Scaf11139_3.6
TIGR00231	PE_Scaf11139_3.6
TIGR00870	PE_Scaf11139_3.6
TIGR00870	PE_Scaf11139_3.6
TIGR00870	PE_Scaf11139_3.6
TIGR00601	PE_Scaf735_14.12
TIGR01243	PE_Scaf9299_1.10
TIGR01243	PE_Scaf9299_1.10
TIGR00163	PE_Scaf1990_8.4
TIGR02928	PE_Scaf1040_2.5
TIGR00952	PE_Scaf11994_6.7
TIGR00952	PE_Scaf11994_6.7
TIGR00599	PE_Scaf9327_6.8
TIGR00599	PE_Scaf9327_6.8
TIGR00599	PE_Scaf9327_6.8
TIGR00599	PE_Scaf9327_6.8
TIGR00599	PE_Scaf9327_6.8
TIGR01915	PE_Scaf6724_12.14
TIGR01915	PE_Scaf6724_12.14
TIGR01915	PE_Scaf6724_12.14
TIGR00867	PE_Scaf5843_0.3
TIGR00867	PE_Scaf5843_0.3
TIGR00870	PE_Scaf11724_0.4
TIGR04416	PE_Scaf2254_1.1
TIGR00859	PE_Scaf3145_0.0
TIGR03903	PE_Scaf5323_12.6
TIGR00058	PE_Scaf3141_18.4
TIGR02412	PE_Scaf4197_3.9
TIGR00692	PE_Scaf10821_11.4
TIGR01628	PE_Scaf2145_5.15
TIGR01628	PE_Scaf2145_5.15
TIGR01622	PE_Scaf2145_5.15
TIGR01622	PE_Scaf2145_5.15
TIGR00231	PE_Scaf3011_2.7
TIGR00859	PE_Scaf6501_0.9
TIGR01830	PE_Scaf10935_1.5
TIGR02442	PE_Scaf10157_1.3
TIGR02442	PE_Scaf10157_1.3
TIGR02442	PE_Scaf10157_1.3
TIGR02442	PE_Scaf10157_1.3
TIGR02442	PE_Scaf10157_1.3
TIGR03788	PE_Scaf10157_1.3
TIGR03788	PE_Scaf10157_1.3
TIGR00871	PE_Scaf2644_7.3
TIGR01198	PE_Scaf2644_7.3
TIGR01979	PE_Scaf11952_16.11
TIGR01979	PE_Scaf11952_16.11
TIGR03597	PE_Scaf2279_4.28
TIGR03597	PE_Scaf2279_4.28
TIGR00892	PE_Scaf4746_7.7
TIGR01289	PE_Scaf2377_0.6
TIGR01289	PE_Scaf2377_0.6
TIGR01289	PE_Scaf2377_0.6
TIGR02344	PE_Scaf9209_0.15
TIGR00804	PE_Scaf8608_1.5
TIGR00804	PE_Scaf8608_1.5
TIGR00460	PE_Scaf8248_7.3
TIGR01934	PE_Scaf6352_2.19
TIGR03591	PE_Scaf3521_1.4
TIGR03591	PE_Scaf3521_1.4
TIGR03591	PE_Scaf3521_1.4
TIGR03665	PE_Scaf3521_1.4
TIGR00231	PE_Scaf5623_0.2
TIGR00880	PE_Scaf6664_2.5
TIGR00880	PE_Scaf6664_2.5
TIGR00880	PE_Scaf6664_2.5
TIGR01171	PE_Scaf4548_8.30
TIGR01171	PE_Scaf4548_8.30
TIGR03965	PE_Scaf812_2.8
TIGR03965	PE_Scaf812_2.8
TIGR00880	PE_Scaf10237_10.2
TIGR00880	PE_Scaf10237_10.2
TIGR00880	PE_Scaf10237_10.2
TIGR00880	PE_Scaf10237_10.2
TIGR00234	PE_Scaf2852_3.4
TIGR00115	PE_Scaf2343_0.1
TIGR00231	PE_Scaf3967_11.2
TIGR03903	PE_Scaf7622_2.4
TIGR04416	PE_Scaf9962_1.7
TIGR00090	PE_Scaf1013_6.8
TIGR00859	PE_Scaf11410_1.1
TIGR00555	PE_Scaf8637_2.7
TIGR00555	PE_Scaf8637_2.7
TIGR02412	PE_Scaf11226_2.3
TIGR04046	PE_Scaf11696_1.7
TIGR04018	PE_Scaf11696_1.7
TIGR03377	PE_Scaf8196_1.7
TIGR01923	PE_Scaf10602_10.2
TIGR00785	PE_Scaf10620_0.6
TIGR00785	PE_Scaf10620_0.6
TIGR03033	PE_Scaf8928_1.6
TIGR00958	PE_Scaf10144_1.8
TIGR00225	PE_Scaf8278_4.9
TIGR00225	PE_Scaf8278_4.9
TIGR00225	PE_Scaf8278_4.9
TIGR02860	PE_Scaf8278_4.9
TIGR00066	PE_Scaf9772_3.9
TIGR03788	PE_Scaf6144_0.4
TIGR03788	PE_Scaf6144_0.4
TIGR04416	PE_Scaf8950_3.1
TIGR04416	PE_Scaf8950_3.1
TIGR00813	PE_Scaf11493_2.3
TIGR00813	PE_Scaf11493_2.3
TIGR00813	PE_Scaf11493_2.3
TIGR01649	PE_Scaf8049_7.7
TIGR01649	PE_Scaf8049_7.7
TIGR01628	PE_Scaf8049_7.7
TIGR00870	PE_Scaf870_4.2
TIGR00870	PE_Scaf870_4.2
TIGR00870	PE_Scaf870_4.2
TIGR00870	PE_Scaf870_4.2
TIGR00870	PE_Scaf870_4.2
TIGR00820	PE_Scaf6371_2.3
TIGR00820	PE_Scaf6371_2.3
TIGR00376	PE_Scaf2247_0.8
TIGR02917	PE_Scaf735_14.10
TIGR02917	PE_Scaf735_14.10
TIGR02917	PE_Scaf735_14.10
TIGR02441	PE_Scaf9299_1.4
TIGR02097	PE_Scaf1990_8.3
TIGR02097	PE_Scaf1990_8.3
TIGR01915	PE_Scaf6724_12.17
TIGR01915	PE_Scaf6724_12.17
TIGR00376	PE_Scaf3512_15.19
TIGR00376	PE_Scaf3512_15.19
TIGR00376	PE_Scaf3512_15.19
TIGR00804	PE_Scaf9971_1.3
TIGR00804	PE_Scaf9971_1.3
TIGR02168	PE_Scaf7017_7.3
TIGR00058	PE_Scaf3141_18.5
TIGR02456	PE_Scaf11661_15.5
TIGR02456	PE_Scaf11661_15.5
TIGR02456	PE_Scaf11661_15.5
TIGR04362	PE_Scaf3105_8.8
TIGR04362	PE_Scaf3105_8.8
TIGR00521	PE_Scaf717_4.7
TIGR03903	PE_Scaf273_6.11
TIGR00870	PE_Scaf3758_0.1
TIGR00870	PE_Scaf3758_0.1
TIGR03903	PE_Scaf11952_16.12
TIGR03903	PE_Scaf1565_1.2
TIGR00892	PE_Scaf5953_0.2
TIGR00892	PE_Scaf5953_0.2
TIGR00395	PE_Scaf3629_4.15
TIGR01810	PE_Scaf7821_2.4
TIGR02098	PE_Scaf10300_0.6
TIGR02098	PE_Scaf10300_0.6
TIGR02098	PE_Scaf10300_0.6
TIGR02098	PE_Scaf10300_0.6
TIGR02179	PE_Scaf10300_0.6
TIGR02179	PE_Scaf10300_0.6
TIGR00804	PE_Scaf8608_1.8
TIGR02442	PE_Scaf6376_9.3
TIGR02442	PE_Scaf6376_9.3
TIGR03466	PE_Scaf6352_2.9
TIGR01130	PE_Scaf5241_4.11
TIGR01130	PE_Scaf5241_4.11
TIGR01068	PE_Scaf5241_4.11
TIGR00958	PE_Scaf7270_2.3
TIGR01268	PE_Scaf11797_5.4
TIGR03903	PE_Scaf10911_5.6
TIGR02169	PE_Scaf6745_1.9
TIGR01429	PE_Scaf5225_1.3
TIGR03965	PE_Scaf812_2.5
TIGR03965	PE_Scaf812_2.5
TIGR00870	PE_Scaf1765_3.1
TIGR00870	PE_Scaf1765_3.1
TIGR00605	PE_Scaf4413_2.14
TIGR00605	PE_Scaf4413_2.14
TIGR00880	PE_Scaf10237_10.1
TIGR00880	PE_Scaf10237_10.1
TIGR01262	PE_Scaf2852_4.12
TIGR01262	PE_Scaf2852_4.12
TIGR00586	PE_Scaf5718_3.4
TIGR01472	PE_Scaf4474_16.2
TIGR03596	PE_Scaf5075_0.5
TIGR03596	PE_Scaf5075_0.5
TIGR03598	PE_Scaf5075_0.5
TIGR00437	PE_Scaf5075_0.5
TIGR03548	PE_Scaf7521_0.7
TIGR03548	PE_Scaf7521_0.7
TIGR03548	PE_Scaf7521_0.7
TIGR00435	PE_Scaf8196_1.8
TIGR00435	PE_Scaf8196_1.8
TIGR00392	PE_Scaf8196_1.8
TIGR00395	PE_Scaf8196_1.8
TIGR00398	PE_Scaf8196_1.8
TIGR01933	PE_Scaf11016_0.3
TIGR02191	PE_Scaf11212_1.12
TIGR02191	PE_Scaf11212_1.12
TIGR02191	PE_Scaf11212_1.12
TIGR03903	PE_Scaf4327_0.5
TIGR00066	PE_Scaf9772_3.0
TIGR03388	PE_Scaf5060_0.0
TIGR03388	PE_Scaf5060_0.0
TIGR03390	PE_Scaf5060_0.0
TIGR03903	PE_Scaf10839_1.7
TIGR03903	PE_Scaf10839_1.7
TIGR02168	PE_Scaf10617_0.12
TIGR02168	PE_Scaf10617_0.12
TIGR02168	PE_Scaf10617_0.12
TIGR03724	PE_Scaf6386_9.10
TIGR00175	PE_Scaf5790_2.4
TIGR01507	PE_Scaf12462_1.11
TIGR01507	PE_Scaf12462_1.11
TIGR03685	PE_Scaf9768_1.4
TIGR03685	PE_Scaf9768_1.4
TIGR03866	PE_Scaf6371_4.1
TIGR03866	PE_Scaf6371_4.1
TIGR00860	PE_Scaf8109_7.3
TIGR00010	PE_Scaf11139_5.11
TIGR00985	PE_Scaf735_14.15
TIGR01930	PE_Scaf9299_1.9
TIGR00864	PE_Scaf2610_2.36
TIGR00864	PE_Scaf2610_2.36
TIGR00864	PE_Scaf2610_2.36
TIGR03903	PE_Scaf7942_3.3
TIGR00599	PE_Scaf9327_8.9
TIGR00599	PE_Scaf9327_8.9
TIGR00599	PE_Scaf9327_8.9
TIGR00599	PE_Scaf9327_8.9
TIGR00376	PE_Scaf3512_15.13
TIGR00376	PE_Scaf3512_15.13
TIGR00376	PE_Scaf3512_15.13
TIGR02168	PE_Scaf6335_7.5
TIGR01622	PE_Scaf6723_0.6
TIGR01934	PE_Scaf3141_19.11
TIGR00990	PE_Scaf4197_5.8
TIGR00990	PE_Scaf4197_5.8
TIGR00990	PE_Scaf4197_5.8
TIGR00870	PE_Scaf10792_1.5
TIGR00870	PE_Scaf10792_1.5
TIGR00870	PE_Scaf10792_1.5
TIGR00870	PE_Scaf10792_1.5
TIGR01622	PE_Scaf2145_5.16
TIGR03903	PE_Scaf9129_0.6
TIGR03724	PE_Scaf9129_0.6
TIGR01746	PE_Scaf3011_2.5
TIGR02244	PE_Scaf10321_3.16
TIGR00479	PE_Scaf4428_3.8
TIGR00892	PE_Scaf5953_1.4
TIGR00892	PE_Scaf5953_1.4
TIGR00398	PE_Scaf4488_0.2
TIGR03903	PE_Scaf1675_1.8
TIGR00296	PE_Scaf5164_0.4
TIGR01810	PE_Scaf7821_2.5
TIGR01810	PE_Scaf7821_2.5
TIGR01096	PE_Scaf6032_4.5
TIGR01096	PE_Scaf6032_4.5
TIGR02098	PE_Scaf10300_0.1
TIGR02098	PE_Scaf10300_0.1
TIGR02098	PE_Scaf10300_0.1
TIGR00939	PE_Scaf5755_2.14
TIGR00939	PE_Scaf5755_2.14
TIGR03921	PE_Scaf8211_1.7
TIGR02749	PE_Scaf1558_8.7
TIGR03634	PE_Scaf4406_3.5
TIGR02917	PE_Scaf9706_12.1
TIGR02917	PE_Scaf9706_12.1
TIGR02917	PE_Scaf9706_12.1
TIGR02521	PE_Scaf9706_12.1
TIGR02795	PE_Scaf9706_12.1
TIGR00231	PE_Scaf9332_2.6
TIGR00870	PE_Scaf1765_4.2
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR04191	PE_Scaf4413_2.0
TIGR00006	PE_Scaf810_8.17
TIGR03903	PE_Scaf8333_1.18
TIGR03903	PE_Scaf8333_1.18
TIGR01262	PE_Scaf2852_4.11
TIGR00041	PE_Scaf8686_19.8
TIGR03903	PE_Scaf12344_1.6
TIGR00376	PE_Scaf6992_0.5
TIGR00376	PE_Scaf6992_0.5
TIGR00376	PE_Scaf6992_0.5
TIGR02636	PE_Scaf6558_2.9
TIGR03903	PE_Scaf8368_2.24
TIGR03300	PE_Scaf3258_0.3
TIGR03300	PE_Scaf3258_0.3
TIGR02644	PE_Scaf6959_1.6
TIGR01628	PE_Scaf11016_1.4
TIGR01923	PE_Scaf10602_12.5
TIGR01923	PE_Scaf10602_12.5
TIGR03205	PE_Scaf10602_12.5
TIGR03098	PE_Scaf10602_12.5
TIGR00485	PE_Scaf11231_5.5
TIGR00892	PE_Scaf6943_5.4
TIGR00990	PE_Scaf444_1.2
TIGR00860	PE_Scaf5406_0.4
TIGR03965	PE_Scaf10915_2.5
TIGR03965	PE_Scaf10915_2.5
TIGR03653	PE_Scaf4800_0.17
TIGR00560	PE_Scaf371_2.3
TIGR00473	PE_Scaf371_2.3
TIGR01507	PE_Scaf12462_3.5
TIGR01507	PE_Scaf12462_3.5
TIGR02168	PE_Scaf3887_3.14
TIGR02168	PE_Scaf3887_3.14
TIGR02168	PE_Scaf3887_3.14
TIGR02168	PE_Scaf3887_3.14
TIGR02169	PE_Scaf3887_3.14
TIGR00990	PE_Scaf4516_1.6
TIGR00990	PE_Scaf4516_1.6
TIGR02917	PE_Scaf4516_1.6
TIGR01312	PE_Scaf2180_7.12
TIGR01312	PE_Scaf2180_7.12
TIGR01312	PE_Scaf2180_7.12
TIGR01312	PE_Scaf2180_7.12
TIGR03413	PE_Scaf5017_2.5
TIGR00864	PE_Scaf9295_0.4
TIGR00860	PE_Scaf5845_0.8
TIGR00177	PE_Scaf735_16.9
TIGR00177	PE_Scaf735_16.9
TIGR01814	PE_Scaf8770_3.14
TIGR00990	PE_Scaf4774_1.6
TIGR02346	PE_Scaf1040_4.3
TIGR01060	PE_Scaf2610_2.12
TIGR00861	PE_Scaf7942_4.12
TIGR00803	PE_Scaf11724_2.3
TIGR00803	PE_Scaf11724_2.3
TIGR00376	PE_Scaf3512_15.21
TIGR00376	PE_Scaf3512_15.21
TIGR00376	PE_Scaf3512_15.21
TIGR02168	PE_Scaf2554_2.6
TIGR02168	PE_Scaf2554_2.6
TIGR02168	PE_Scaf2554_2.6
TIGR02168	PE_Scaf2554_2.6
TIGR00555	PE_Scaf5778_7.5
TIGR00600	PE_Scaf6908_10.7
TIGR00600	PE_Scaf6908_10.7
TIGR00600	PE_Scaf6908_10.7
TIGR00231	PE_Scaf6139_2.3
TIGR01377	PE_Scaf10105_0.4
TIGR04316	PE_Scaf5386_0.11
TIGR01628	PE_Scaf9995_1.1
TIGR01628	PE_Scaf9995_1.1
TIGR01628	PE_Scaf9995_1.1
TIGR01622	PE_Scaf9995_1.1
TIGR01622	PE_Scaf9995_1.1
TIGR01456	PE_Scaf3758_6.17
TIGR01456	PE_Scaf3758_6.17
TIGR00010	PE_Scaf10753_4.18
TIGR00010	PE_Scaf10753_4.18
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR02168	PE_Scaf4716_1.7
TIGR00975	PE_Scaf9869_9.5
TIGR03331	PE_Scaf3532_2.1
TIGR03331	PE_Scaf3532_2.1
TIGR03331	PE_Scaf3532_2.1
TIGR03331	PE_Scaf3532_2.1
TIGR03331	PE_Scaf3532_2.1
TIGR00737	PE_Scaf7894_2.3
TIGR00737	PE_Scaf7894_2.3
TIGR02911	PE_Scaf9999_0.2
TIGR01262	PE_Scaf9048_2.4
TIGR03971	PE_Scaf8878_0.1
TIGR02191	PE_Scaf421_2.13
TIGR00115	PE_Scaf1949_1.3
TIGR03388	PE_Scaf8805_7.4
TIGR03388	PE_Scaf8805_7.4
TIGR03390	PE_Scaf8805_7.4
TIGR00958	PE_Scaf9490_6.2
TIGR03547	PE_Scaf10521_4.8
TIGR03547	PE_Scaf10521_4.8
TIGR03547	PE_Scaf10521_4.8
TIGR03548	PE_Scaf10521_4.8
TIGR03548	PE_Scaf10521_4.8
TIGR00231	PE_Scaf3428_1.13
TIGR01967	PE_Scaf6043_3.7
TIGR01967	PE_Scaf6043_3.7
TIGR01967	PE_Scaf6043_3.7
TIGR03999	PE_Scaf12379_7.8
TIGR02824	PE_Scaf7186_3.2
TIGR00958	PE_Scaf2051_1.11
TIGR00958	PE_Scaf10678_4.19
TIGR00555	PE_Scaf6625_11.6
TIGR03689	PE_Scaf11704_6.8
TIGR01241	PE_Scaf11704_6.8
TIGR02349	PE_Scaf5783_5.14
TIGR02349	PE_Scaf5783_5.14
TIGR02349	PE_Scaf5783_5.14
TIGR02349	PE_Scaf5783_5.14
TIGR00586	PE_Scaf3108_0.0
TIGR00926	PE_Scaf10983_0.4
TIGR00231	PE_Scaf7568_1.3
TIGR01021	PE_Scaf4170_3.1
TIGR03990	PE_Scaf3034_1.5
TIGR03990	PE_Scaf3034_1.5
TIGR01132	PE_Scaf3034_1.5
TIGR00892	PE_Scaf7877_2.5
TIGR00147	PE_Scaf1076_1.7
TIGR00147	PE_Scaf1076_1.7
TIGR01242	PE_Scaf8928_10.3
TIGR00892	PE_Scaf1330_2.14
TIGR00452	PE_Scaf3284_13.7
TIGR02168	PE_Scaf8815_7.6
TIGR02168	PE_Scaf8815_7.6
TIGR02168	PE_Scaf8815_7.6
TIGR00445	PE_Scaf5012_4.6
TIGR04121	PE_Scaf11672_1.3
TIGR00274	PE_Scaf9976_3.10
TIGR00859	PE_Scaf3734_5.6
TIGR01029	PE_Scaf11208_4.11
TIGR00601	PE_Scaf9912_2.5
TIGR03866	PE_Scaf9175_2.3
TIGR03866	PE_Scaf9175_2.3
TIGR03866	PE_Scaf9175_2.3
TIGR01853	PE_Scaf5849_1.0
TIGR01853	PE_Scaf5849_1.0
TIGR01853	PE_Scaf5849_1.0
TIGR01832	PE_Scaf6915_1.6
TIGR01289	PE_Scaf1706_3.6
TIGR00870	PE_Scaf532_0.3
TIGR00870	PE_Scaf532_0.3
TIGR01830	PE_Scaf7312_3.10
TIGR00859	PE_Scaf12592_7.4
TIGR00859	PE_Scaf12592_7.4
TIGR00860	PE_Scaf8716_0.1
TIGR02168	PE_Scaf6692_2.11
TIGR02168	PE_Scaf6692_2.11
TIGR02168	PE_Scaf6692_2.11
TIGR02168	PE_Scaf6692_2.11
TIGR03381	PE_Scaf2305_2.4
TIGR04046	PE_Scaf5864_0.2
TIGR04046	PE_Scaf5864_0.2
TIGR00066	PE_Scaf12494_1.7
TIGR00066	PE_Scaf12494_1.7
TIGR00622	PE_Scaf3141_25.11
TIGR00622	PE_Scaf3141_25.11
TIGR01292	PE_Scaf3937_31.8
TIGR01292	PE_Scaf3937_31.8
TIGR04018	PE_Scaf3937_31.8
TIGR01571	PE_Scaf8700_11.4
TIGR00058	PE_Scaf12500_8.2
TIGR03033	PE_Scaf4510_9.2
TIGR00464	PE_Scaf10814_0.5
TIGR01389	PE_Scaf10935_3.3
TIGR03548	PE_Scaf10321_3.19
TIGR03548	PE_Scaf10321_3.19
TIGR03547	PE_Scaf10321_3.19
TIGR02168	PE_Scaf6934_1.3
TIGR02168	PE_Scaf6934_1.3
TIGR00184	PE_Scaf5953_3.2
TIGR01929	PE_Scaf6003_1.7
TIGR00599	PE_Scaf3560_3.3
TIGR00879	PE_Scaf1675_2.4
TIGR00879	PE_Scaf1675_2.4
TIGR02721	PE_Scaf270_2.7
TIGR02721	PE_Scaf270_2.7
TIGR00860	PE_Scaf11951_0.4
TIGR00859	PE_Scaf12509_0.3
TIGR00939	PE_Scaf5755_2.13
TIGR01628	PE_Scaf1558_8.5
TIGR00958	PE_Scaf7270_3.2
TIGR00958	PE_Scaf7270_3.2
TIGR00131	PE_Scaf12251_2.23
TIGR03056	PE_Scaf4970_3.1
TIGR03056	PE_Scaf4970_3.1
TIGR02168	PE_Scaf4413_2.5
TIGR02168	PE_Scaf4413_2.5
TIGR02168	PE_Scaf4413_2.5
TIGR00438	PE_Scaf8333_2.20
TIGR01262	PE_Scaf2852_4.10
TIGR01262	PE_Scaf2852_4.10
TIGR03965	PE_Scaf7622_5.3
TIGR00499	PE_Scaf10480_0.3
TIGR00462	PE_Scaf10480_0.3
TIGR03724	PE_Scaf12344_2.3
TIGR01649	PE_Scaf6558_3.4
TIGR01649	PE_Scaf6558_3.4
TIGR01649	PE_Scaf6558_3.4
TIGR00861	PE_Scaf2319_0.3
TIGR01642	PE_Scaf9773_2.8
TIGR03724	PE_Scaf9773_2.8
TIGR01230	PE_Scaf1469_8.18
TIGR00879	PE_Scaf11603_7.2
TIGR02644	PE_Scaf6959_1.7
TIGR02644	PE_Scaf6959_1.7
TIGR02644	PE_Scaf6959_1.7
TIGR03903	PE_Scaf4051_2.5
TIGR03592	PE_Scaf9829_11.4
TIGR00834	PE_Scaf10076_14.10
TIGR01642	PE_Scaf4327_0.4
TIGR01426	PE_Scaf9241_4.24
TIGR01426	PE_Scaf9241_4.24
TIGR01426	PE_Scaf9241_4.24
TIGR01426	PE_Scaf9241_4.24
TIGR01426	PE_Scaf9241_4.24
TIGR00860	PE_Scaf4282_7.2
TIGR01464	PE_Scaf3284_3.2
TIGR01505	PE_Scaf4915_3.12
TIGR01505	PE_Scaf4915_3.12
TIGR01622	PE_Scaf2322_0.4
TIGR00066	PE_Scaf444_2.3
TIGR00066	PE_Scaf444_2.3
TIGR00860	PE_Scaf5406_1.1
TIGR00860	PE_Scaf5406_1.1
TIGR01257	PE_Scaf12660_3.6
TIGR02347	PE_Scaf7130_8.15
TIGR03395	PE_Scaf109_0.4
TIGR01019	PE_Scaf8950_7.3
TIGR01019	PE_Scaf8950_7.3
TIGR01016	PE_Scaf8950_7.3
TIGR01800	PE_Scaf8950_7.3
TIGR00813	PE_Scaf11493_4.3
TIGR00060	PE_Scaf371_3.6
TIGR00555	PE_Scaf10441_0.1
TIGR01642	PE_Scaf9295_3.8
TIGR00448	PE_Scaf4774_1.5
TIGR00249	PE_Scaf1990_9.12
TIGR03162	PE_Scaf1990_9.12
TIGR02349	PE_Scaf11994_10.4
TIGR03835	PE_Scaf11994_10.4
TIGR02640	PE_Scaf3512_16.4
TIGR02640	PE_Scaf3512_16.4
TIGR02640	PE_Scaf3512_16.4
TIGR02640	PE_Scaf3512_16.4
TIGR00021	PE_Scaf8469_8.9
TIGR01042	PE_Scaf861_1.31
TIGR01377	PE_Scaf1137_9.4
TIGR02411	PE_Scaf10821_20.7
TIGR00958	PE_Scaf6698_12.4
TIGR02928	PE_Scaf717_7.5
TIGR02928	PE_Scaf717_7.5
TIGR03207	PE_Scaf3758_2.2
TIGR04022	PE_Scaf3758_2.2
TIGR03992	PE_Scaf918_1.6
TIGR03992	PE_Scaf918_1.6
TIGR00870	PE_Scaf5329_3.9
TIGR00870	PE_Scaf5329_3.9
TIGR00870	PE_Scaf5329_3.9
TIGR01692	PE_Scaf6934_1.2
TIGR02349	PE_Scaf9537_3.2
TIGR01575	PE_Scaf5953_4.2
TIGR00687	PE_Scaf9539_1.2
TIGR01628	PE_Scaf7827_4.8
TIGR01628	PE_Scaf7827_4.8
TIGR01622	PE_Scaf7827_4.8
TIGR01622	PE_Scaf7827_4.8
TIGR01622	PE_Scaf7827_4.8
TIGR01622	PE_Scaf7827_4.8
TIGR00860	PE_Scaf5070_0.1
TIGR01578	PE_Scaf11362_9.2
TIGR00365	PE_Scaf1675_3.0
TIGR00365	PE_Scaf1675_3.0
TIGR00365	PE_Scaf1675_3.0
TIGR00365	PE_Scaf1675_3.0
TIGR01652	PE_Scaf6039_1.3
TIGR01853	PE_Scaf12509_0.1
TIGR01853	PE_Scaf12509_0.1
TIGR01853	PE_Scaf12509_0.1
TIGR01853	PE_Scaf12509_0.1
TIGR01853	PE_Scaf12509_0.1
TIGR04046	PE_Scaf5137_0.2
TIGR04046	PE_Scaf5137_0.2
TIGR00231	PE_Scaf4857_5.3
TIGR00231	PE_Scaf4857_5.3
TIGR03594	PE_Scaf4857_5.3
TIGR02349	PE_Scaf11425_0.4
TIGR02349	PE_Scaf11425_0.4
TIGR01642	PE_Scaf12326_9.9
TIGR01642	PE_Scaf12326_9.9
TIGR01642	PE_Scaf12326_9.9
TIGR01642	PE_Scaf12326_9.9
TIGR01642	PE_Scaf12326_9.9
TIGR02168	PE_Scaf11862_3.6
TIGR01985	PE_Scaf317_0.7
TIGR01985	PE_Scaf317_0.7
TIGR01985	PE_Scaf317_0.7
TIGR01985	PE_Scaf317_0.7
TIGR01985	PE_Scaf317_0.7
TIGR00859	PE_Scaf6291_0.0
TIGR01819	PE_Scaf12287_2.0
TIGR01819	PE_Scaf12287_2.0
TIGR01819	PE_Scaf12287_2.0
TIGR01819	PE_Scaf12287_2.0
TIGR01819	PE_Scaf12287_2.0
TIGR01819	PE_Scaf12287_2.0
TIGR02311	PE_Scaf12287_2.0
TIGR00958	PE_Scaf7270_4.7
TIGR00131	PE_Scaf12251_2.0
TIGR02169	PE_Scaf11797_7.3
TIGR02191	PE_Scaf6772_10.6
TIGR02191	PE_Scaf6772_10.6
TIGR02191	PE_Scaf6772_10.6
TIGR02191	PE_Scaf6772_10.6
TIGR03903	PE_Scaf9332_6.2
TIGR03788	PE_Scaf11522_1.6
TIGR01262	PE_Scaf2852_4.9
TIGR01341	PE_Scaf4356_1.9
TIGR01341	PE_Scaf4356_1.9
TIGR00957	PE_Scaf3694_2.7
TIGR00957	PE_Scaf3694_2.7
TIGR00957	PE_Scaf3694_2.7
TIGR00957	PE_Scaf3694_2.7
TIGR03796	PE_Scaf3694_2.7
TIGR01194	PE_Scaf3694_2.7
TIGR01243	PE_Scaf5718_4.7
TIGR01242	PE_Scaf5718_4.7
TIGR01967	PE_Scaf6247_2.0
TIGR01970	PE_Scaf6247_2.0
TIGR01230	PE_Scaf1469_8.16
TIGR03903	PE_Scaf3258_5.7
TIGR03903	PE_Scaf3258_5.7
TIGR01967	PE_Scaf6959_2.2
TIGR01967	PE_Scaf6959_2.2
TIGR01967	PE_Scaf6959_2.2
TIGR01970	PE_Scaf6959_2.2
TIGR01236	PE_Scaf4948_0.9
TIGR03903	PE_Scaf11016_1.5
TIGR00387	PE_Scaf9829_12.2
TIGR00116	PE_Scaf10076_15.2
TIGR02800	PE_Scaf8928_4.8
TIGR02800	PE_Scaf8928_4.8
TIGR02800	PE_Scaf8928_4.8
TIGR02800	PE_Scaf8928_4.8
TIGR02800	PE_Scaf8928_4.8
TIGR00860	PE_Scaf5406_2.10
TIGR03873	PE_Scaf10915_3.6
TIGR03873	PE_Scaf10915_3.6
TIGR03873	PE_Scaf10915_3.6
