# Species	Genes	Alg.-Conn.	clean_P08H-3.faa	clean_Pec.faa	clean_R07B-5.faa
1	1	0	augustus_masked-ctg1344_pilon-processed-gene-0.48-mRNA-1	*	*
1	1	0	augustus-ctg2290_pilon-processed-gene-0.6-mRNA-1	*	*
1	1	0	augustus_masked-ctg1036_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg1036_pilon-processed-gene-0.6-mRNA-1	*	*
1	1	0	maker-ctg1036_pilon-augustus-gene-0.60-mRNA-1	*	*
1	1	0	augustus_masked-ctg1036_pilon-processed-gene-0.2-mRNA-1	*	*
1	1	0	augustus-ctg1036_pilon-processed-gene-0.17-mRNA-1	*	*
1	1	0	maker-ctg1036_pilon-protein2genome-gene-0.42-mRNA-1	*	*
1	1	0	maker-ctg209_pilon-augustus-gene-1.27-mRNA-1	*	*
1	1	0	augustus_masked-ctg209_pilon-processed-gene-1.20-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-1.10-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-1.21-mRNA-1	*	*
1	1	0	maker-ctg209_pilon-est_gff_est2genome-gene-1.9-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-2.16-mRNA-1	*	*
1	1	0	augustus_masked-ctg209_pilon-processed-gene-2.20-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-3.15-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-3.16-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-4.37-mRNA-1	*	*
1	1	0	maker-ctg209_pilon-est_gff_est2genome-gene-4.49-mRNA-1	*	*
1	1	0	maker-ctg209_pilon-augustus-gene-4.27-mRNA-1	*	*
1	1	0	maker-ctg209_pilon-augustus-gene-5.55-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-5.11-mRNA-1	*	*
1	1	0	augustus-ctg209_pilon-processed-gene-5.26-mRNA-1	*	*
1	1	0	augustus-ctg2587_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-0.18-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-est_gff_blastn-gene-1.37-mRNA-1	*	*
1	1	0	augustus-ctg381_pilon-processed-gene-1.30-mRNA-1	*	*
1	1	0	augustus-ctg381_pilon-processed-gene-1.33-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-protein2genome-gene-1.1-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-protein2genome-gene-1.2-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-2.0-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-2.1-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-2.2-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-2.7-mRNA-1	*	*
1	1	0	augustus-ctg381_pilon-processed-gene-2.103-mRNA-1	*	*
1	1	0	augustus_masked-ctg381_pilon-processed-gene-2.94-mRNA-1	*	*
1	1	0	augustus-ctg381_pilon-processed-gene-2.110-mRNA-1	*	*
1	1	0	maker-ctg381_pilon-augustus-gene-2.27-mRNA-1	*	*
1	1	0	augustus_masked-ctg3415_pilon-processed-gene-0.1-mRNA-1	*	*
1	1	0	augustus-ctg686_pilon-processed-gene-0.3-mRNA-1	*	*
1	1	0	augustus-ctg1657_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	augustus_masked-ctg1032_pilon-processed-gene-0.1-mRNA-1	*	*
1	1	0	augustus_masked-ctg1032_pilon-processed-gene-0.3-mRNA-1	*	*
1	1	0	augustus-ctg1032_pilon-processed-gene-0.9-mRNA-1	*	*
1	1	0	maker-ctg1032_pilon-est_gff_est2genome-gene-0.54-mRNA-1	*	*
1	1	0	maker-ctg1032_pilon-augustus-gene-0.42-mRNA-1	*	*
1	1	0	augustus-ctg2507_pilon-processed-gene-0.5-mRNA-1	*	*
1	1	0	augustus-ctg682_pilon-processed-gene-0.19-mRNA-1	*	*
1	1	0	augustus-ctg682_pilon-processed-gene-0.20-mRNA-1	*	*
1	1	0	maker-ctg682_pilon-augustus-gene-0.39-mRNA-1	*	*
1	1	0	maker-ctg682_pilon-augustus-gene-0.44-mRNA-1	*	*
1	1	0	augustus-ctg682_pilon-processed-gene-0.32-mRNA-1	*	*
1	1	0	maker-ctg682_pilon-augustus-gene-0.49-mRNA-1	*	*
1	1	0	maker-ctg682_pilon-augustus-gene-1.43-mRNA-1	*	*
1	1	0	augustus-ctg682_pilon-processed-gene-1.77-mRNA-1	*	*
1	1	0	maker-ctg682_pilon-augustus-gene-1.61-mRNA-1	*	*
1	1	0	augustus_masked-ctg682_pilon-processed-gene-1.83-mRNA-1	*	*
1	1	0	augustus-ctg682_pilon-processed-gene-1.90-mRNA-1	*	*
1	1	0	maker-ctg379_pilon-est_gff_blastn-gene-0.18-mRNA-1	*	*
1	1	0	augustus-ctg379_pilon-processed-gene-0.37-mRNA-1	*	*
1	1	0	augustus-ctg379_pilon-processed-gene-0.39-mRNA-1	*	*
1	1	0	maker-ctg379_pilon-augustus-gene-1.24-mRNA-1	*	*
1	1	0	augustus_masked-ctg379_pilon-processed-gene-1.88-mRNA-1	*	*
1	1	0	augustus_masked-ctg379_pilon-processed-gene-1.90-mRNA-1	*	*
1	1	0	augustus-ctg379_pilon-processed-gene-1.82-mRNA-1	*	*
1	1	0	maker-ctg379_pilon-augustus-gene-1.35-mRNA-1	*	*
1	1	0	maker-ctg379_pilon-augustus-gene-1.36-mRNA-1	*	*
1	1	0	augustus-ctg379_pilon-processed-gene-2.33-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-0.28-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-0.25-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-0.26-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-1.7-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-1.28-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-1.30-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-2.30-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-2.19-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-2.12-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-3.74-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-3.75-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-est_gff_est2genome-gene-3.28-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-3.51-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-protein2genome-gene-3.10-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-protein2genome-gene-3.19-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-4.7-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-4.8-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-4.10-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-4.15-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-4.35-mRNA-1	*	*
1	1	0	augustus_masked-ctg110_pilon-processed-gene-4.44-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-est_gff_est2genome-gene-4.6-mRNA-1	*	*
1	1	0	augustus_masked-ctg110_pilon-processed-gene-5.93-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-5.130-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-augustus-gene-5.129-mRNA-1	*	*
1	1	0	augustus_masked-ctg110_pilon-processed-gene-5.95-mRNA-1	*	*
1	1	0	augustus_masked-ctg110_pilon-processed-gene-5.96-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-5.84-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-5.85-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-5.86-mRNA-1	*	*
1	1	0	augustus-ctg110_pilon-processed-gene-5.109-mRNA-1	*	*
1	1	0	maker-ctg110_pilon-est_gff_est2genome-gene-5.78-mRNA-1	*	*
1	1	0	maker-ctg1332_pilon-augustus-gene-0.15-mRNA-1	*	*
1	1	0	augustus-ctg2642_pilon-processed-gene-0.4-mRNA-1	*	*
1	1	0	augustus-ctg1613_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg1613_pilon-processed-gene-0.3-mRNA-1	*	*
1	1	0	maker-ctg1653_pilon-augustus-gene-0.9-mRNA-1	*	*
1	1	0	augustus-ctg2300_pilon-processed-gene-0.1-mRNA-1	*	*
1	1	0	maker-ctg1348_pilon-augustus-gene-0.20-mRNA-1	*	*
1	1	0	augustus_masked-ctg1348_pilon-processed-gene-0.28-mRNA-1	*	*
1	1	0	maker-ctg1348_pilon-protein2genome-gene-0.5-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-0.46-mRNA-1	*	*
1	1	0	augustus_masked-ctg94_pilon-processed-gene-0.51-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-1.23-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-2.2-mRNA-1	*	*
1	1	0	maker-ctg94_pilon-augustus-gene-3.14-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-3.2-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-3.9-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-3.12-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-4.14-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-4.17-mRNA-1	*	*
1	1	0	maker-ctg94_pilon-augustus-gene-5.48-mRNA-1	*	*
1	1	0	maker-ctg94_pilon-augustus-gene-5.53-mRNA-1	*	*
1	1	0	maker-ctg94_pilon-est_gff_blastn-gene-5.4-mRNA-1	*	*
1	1	0	augustus-ctg94_pilon-processed-gene-5.37-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	maker-ctg696_pilon-est_gff_est2genome-gene-0.19-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-1.82-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-1.87-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-1.88-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.97-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.98-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-1.92-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.100-mRNA-1	*	*
1	1	0	augustus_masked-ctg696_pilon-processed-gene-1.86-mRNA-1	*	*
1	1	0	maker-ctg696_pilon-augustus-gene-1.65-mRNA-1	*	*
1	1	0	maker-ctg696_pilon-augustus-gene-1.66-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.106-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.107-mRNA-1	*	*
1	1	0	augustus-ctg696_pilon-processed-gene-1.109-mRNA-1	*	*
1	1	0	maker-ctg696_pilon-protein2genome-gene-1.12-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-0.7-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-0.8-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-0.9-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-protein2genome-gene-0.3-mRNA-1	*	*
1	1	0	augustus_masked-ctg780_pilon-processed-gene-1.12-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-est_gff_est2genome-gene-1.22-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-augustus-gene-1.21-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-augustus-gene-1.20-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-augustus-gene-2.20-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.41-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.43-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.45-mRNA-1	*	*
1	1	0	maker-ctg780_pilon-est_gff_blastn-gene-2.15-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.63-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.64-mRNA-1	*	*
1	1	0	augustus-ctg780_pilon-processed-gene-2.65-mRNA-1	*	*
1	1	0	augustus-ctg2997_pilon-processed-gene-0.14-mRNA-1	*	*
1	1	0	augustus-ctg1141_pilon-processed-gene-0.27-mRNA-1	*	*
1	1	0	maker-ctg1141_pilon-augustus-gene-0.12-mRNA-1	*	*
1	1	0	maker-ctg1141_pilon-protein2genome-gene-0.55-mRNA-1	*	*
1	1	0	maker-ctg1662_pilon-augustus-gene-0.9-mRNA-1	*	*
1	1	0	augustus_masked-ctg1662_pilon-processed-gene-0.25-mRNA-1	*	*
1	1	0	augustus-ctg390_pilon-processed-gene-0.4-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-augustus-gene-0.24-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-augustus-gene-1.30-mRNA-1	*	*
1	1	0	augustus-ctg390_pilon-processed-gene-1.55-mRNA-1	*	*
1	1	0	augustus_masked-ctg390_pilon-processed-gene-1.66-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-augustus-gene-2.6-mRNA-1	*	*
1	1	0	augustus_masked-ctg390_pilon-processed-gene-2.109-mRNA-1	*	*
1	1	0	augustus_masked-ctg390_pilon-processed-gene-2.110-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-augustus-gene-2.11-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-augustus-gene-2.13-mRNA-1	*	*
1	1	0	maker-ctg390_pilon-protein2genome-gene-2.59-mRNA-1	*	*
1	1	0	augustus_masked-ctg2934_pilon-processed-gene-0.4-mRNA-1	*	*
1	1	0	maker-ctg1026_pilon-augustus-gene-0.48-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-est_gff_est2genome-gene-0.8-mRNA-1	*	*
1	1	0	augustus-ctg134_pilon-processed-gene-1.14-mRNA-1	*	*
1	1	0	augustus-ctg134_pilon-processed-gene-1.4-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-protein2genome-gene-1.24-mRNA-1	*	*
1	1	0	augustus_masked-ctg134_pilon-processed-gene-3.9-mRNA-1	*	*
1	1	0	augustus-ctg134_pilon-processed-gene-3.6-mRNA-1	*	*
1	1	0	augustus-ctg134_pilon-processed-gene-3.17-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-augustus-gene-4.38-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-augustus-gene-5.84-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-augustus-gene-5.90-mRNA-1	*	*
1	1	0	augustus-ctg134_pilon-processed-gene-5.32-mRNA-1	*	*
1	1	0	augustus_masked-ctg134_pilon-processed-gene-5.53-mRNA-1	*	*
1	1	0	maker-ctg134_pilon-est_gff_est2genome-gene-5.9-mRNA-1	*	*
1	1	0	maker-ctg1345_pilon-est_gff_est2genome-gene-0.36-mRNA-1	*	*
1	1	0	maker-ctg1345_pilon-augustus-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg1345_pilon-processed-gene-0.34-mRNA-1	*	*
1	1	0	augustus_masked-ctg1345_pilon-processed-gene-0.32-mRNA-1	*	*
1	1	0	maker-ctg2294_pilon-augustus-gene-0.4-mRNA-1	*	*
1	1	0	maker-ctg718_pilon-augustus-gene-1.0-mRNA-1	*	*
1	1	0	augustus-ctg718_pilon-processed-gene-1.23-mRNA-1	*	*
1	1	0	augustus_masked-ctg718_pilon-processed-gene-1.33-mRNA-1	*	*
1	1	0	maker-ctg718_pilon-protein2genome-gene-1.17-mRNA-1	*	*
1	1	0	maker-ctg718_pilon-est_gff_est2genome-gene-1.40-mRNA-1	*	*
1	1	0	augustus-ctg548_pilon-processed-gene-0.27-mRNA-1	*	*
1	1	0	maker-ctg548_pilon-augustus-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg548_pilon-processed-gene-0.32-mRNA-1	*	*
1	1	0	maker-ctg548_pilon-protein2genome-gene-0.3-mRNA-1	*	*
1	1	0	maker-ctg548_pilon-augustus-gene-1.27-mRNA-1	*	*
1	1	0	augustus-ctg548_pilon-processed-gene-1.0-mRNA-1	*	*
1	1	0	augustus_masked-ctg548_pilon-processed-gene-2.19-mRNA-1	*	*
1	1	0	maker-ctg548_pilon-augustus-gene-3.25-mRNA-1	*	*
1	1	0	augustus_masked-ctg548_pilon-processed-gene-5.19-mRNA-1	*	*
1	1	0	augustus-ctg548_pilon-processed-gene-5.21-mRNA-1	*	*
1	1	0	augustus-ctg548_pilon-processed-gene-5.24-mRNA-1	*	*
1	1	0	augustus_masked-ctg548_pilon-processed-gene-5.40-mRNA-1	*	*
1	1	0	maker-ctg548_pilon-augustus-gene-5.13-mRNA-1	*	*
1	1	0	augustus_masked-ctg1104_pilon-processed-gene-0.7-mRNA-1	*	*
1	1	0	augustus_masked-ctg3595_pilon-processed-gene-0.2-mRNA-1	*	*
1	1	0	maker-ctg1988_pilon-protein2genome-gene-0.0-mRNA-1	*	*
1	1	0	maker-ctg2297_pilon-protein2genome-gene-0.0-mRNA-1	*	*
1	1	0	augustus_masked-ctg405_pilon-processed-gene-2.59-mRNA-1	*	*
1	1	0	augustus-ctg405_pilon-processed-gene-2.65-mRNA-1	*	*
1	1	0	maker-ctg405_pilon-est_gff_est2genome-gene-2.90-mRNA-1	*	*
1	1	0	augustus-ctg405_pilon-processed-gene-2.66-mRNA-1	*	*
1	1	0	augustus_masked-ctg405_pilon-processed-gene-2.62-mRNA-1	*	*
1	1	0	augustus-ctg405_pilon-processed-gene-2.73-mRNA-1	*	*
1	1	0	augustus-ctg405_pilon-processed-gene-2.74-mRNA-1	*	*
1	1	0	maker-ctg405_pilon-augustus-gene-2.25-mRNA-1	*	*
1	1	0	maker-ctg405_pilon-augustus-gene-2.26-mRNA-1	*	*
1	1	0	maker-ctg405_pilon-augustus-gene-2.16-mRNA-1	*	*
1	1	0	maker-ctg671_pilon-augustus-gene-1.0-mRNA-1	*	*
1	1	0	augustus-ctg671_pilon-processed-gene-1.47-mRNA-1	*	*
1	1	0	maker-ctg671_pilon-augustus-gene-1.1-mRNA-1	*	*
1	1	0	maker-ctg1656_pilon-augustus-gene-0.58-mRNA-1	*	*
1	1	0	maker-ctg1656_pilon-protein2genome-gene-0.48-mRNA-1	*	*
1	1	0	maker-ctg1656_pilon-augustus-gene-0.66-mRNA-1	*	*
1	1	0	augustus_masked-ctg1039_pilon-processed-gene-0.11-mRNA-1	*	*
1	1	0	augustus_masked-ctg1341_pilon-processed-gene-0.2-mRNA-1	*	*
1	1	0	maker-ctg2307_pilon-protein2genome-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg908_pilon-processed-gene-0.27-mRNA-1	*	*
1	1	0	augustus-ctg908_pilon-processed-gene-0.37-mRNA-1	*	*
1	1	0	augustus_masked-ctg908_pilon-processed-gene-0.36-mRNA-1	*	*
1	1	0	maker-ctg908_pilon-augustus-gene-0.14-mRNA-1	*	*
1	1	0	maker-ctg908_pilon-est_gff_est2genome-gene-0.6-mRNA-1	*	*
1	1	0	maker-ctg908_pilon-protein2genome-gene-0.19-mRNA-1	*	*
1	1	0	maker-ctg908_pilon-augustus-gene-1.58-mRNA-1	*	*
1	1	0	augustus-ctg908_pilon-processed-gene-1.12-mRNA-1	*	*
1	1	0	maker-ctg908_pilon-augustus-gene-1.69-mRNA-1	*	*
1	1	0	augustus_masked-ctg371_pilon-processed-gene-1.37-mRNA-1	*	*
1	1	0	maker-ctg371_pilon-est_gff_est2genome-gene-1.26-mRNA-1	*	*
1	1	0	maker-ctg371_pilon-augustus-gene-1.17-mRNA-1	*	*
1	1	0	augustus-ctg371_pilon-processed-gene-1.44-mRNA-1	*	*
1	1	0	maker-ctg371_pilon-augustus-gene-3.22-mRNA-1	*	*
1	1	0	maker-ctg371_pilon-augustus-gene-3.28-mRNA-1	*	*
1	1	0	maker-ctg371_pilon-augustus-gene-3.29-mRNA-1	*	*
1	1	0	augustus_masked-ctg371_pilon-processed-gene-3.52-mRNA-1	*	*
1	1	0	augustus-ctg371_pilon-processed-gene-3.58-mRNA-1	*	*
1	1	0	augustus_masked-ctg371_pilon-processed-gene-5.7-mRNA-1	*	*
1	1	0	augustus-ctg387_pilon-processed-gene-0.33-mRNA-1	*	*
1	1	0	maker-ctg387_pilon-protein2genome-gene-0.26-mRNA-1	*	*
1	1	0	augustus-ctg387_pilon-processed-gene-1.53-mRNA-1	*	*
1	1	0	augustus_masked-ctg387_pilon-processed-gene-1.58-mRNA-1	*	*
1	1	0	augustus-ctg387_pilon-processed-gene-1.65-mRNA-1	*	*
1	1	0	augustus_masked-ctg387_pilon-processed-gene-2.85-mRNA-1	*	*
1	1	0	maker-ctg387_pilon-augustus-gene-2.57-mRNA-1	*	*
1	1	0	augustus-ctg387_pilon-processed-gene-2.78-mRNA-1	*	*
1	1	0	augustus-ctg387_pilon-processed-gene-2.79-mRNA-1	*	*
1	1	0	maker-ctg387_pilon-augustus-gene-2.71-mRNA-1	*	*
1	1	0	augustus-ctg2895_pilon-processed-gene-0.1-mRNA-1	*	*
1	1	0	maker-ctg691_pilon-augustus-gene-0.25-mRNA-1	*	*
1	1	0	augustus_masked-ctg691_pilon-processed-gene-1.21-mRNA-1	*	*
1	1	0	augustus_masked-ctg691_pilon-processed-gene-1.33-mRNA-1	*	*
1	1	0	augustus_masked-ctg691_pilon-processed-gene-1.34-mRNA-1	*	*
1	1	0	maker-ctg691_pilon-augustus-gene-1.3-mRNA-1	*	*
1	1	0	maker-ctg691_pilon-protein2genome-gene-1.9-mRNA-1	*	*
1	1	0	augustus-ctg1352_pilon-processed-gene-0.24-mRNA-1	*	*
1	1	0	augustus-ctg1352_pilon-processed-gene-0.26-mRNA-1	*	*
1	1	0	augustus-ctg1352_pilon-processed-gene-0.27-mRNA-1	*	*
1	1	0	maker-ctg2835_pilon-protein2genome-gene-0.0-mRNA-1	*	*
1	1	0	maker-ctg2835_pilon-protein2genome-gene-0.1-mRNA-1	*	*
1	1	0	maker-ctg2835_pilon-protein2genome-gene-0.2-mRNA-1	*	*
1	1	0	maker-ctg617_pilon-augustus-gene-0.13-mRNA-1	*	*
1	1	0	augustus-ctg617_pilon-processed-gene-0.71-mRNA-1	*	*
1	1	0	maker-ctg617_pilon-protein2genome-gene-1.2-mRNA-1	*	*
1	1	0	maker-ctg617_pilon-protein2genome-gene-1.0-mRNA-1	*	*
1	1	0	maker-ctg617_pilon-protein2genome-gene-1.1-mRNA-1	*	*
1	1	0	maker-ctg1031_pilon-augustus-gene-0.21-mRNA-1	*	*
1	1	0	augustus-ctg1031_pilon-processed-gene-0.8-mRNA-1	*	*
1	1	0	augustus-ctg1031_pilon-processed-gene-0.10-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-protein2genome-gene-0.34-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-0.19-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-0.25-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-0.78-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-1.46-mRNA-1	*	*
1	1	0	augustus_masked-ctg101_pilon-processed-gene-1.11-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-1.7-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-1.54-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-1.57-mRNA-1	*	*
1	1	0	augustus_masked-ctg101_pilon-processed-gene-2.88-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-2.22-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-2.28-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-2.94-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-2.30-mRNA-1	*	*
1	1	0	augustus_masked-ctg101_pilon-processed-gene-3.33-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-3.31-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-3.7-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-4.50-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-4.14-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-4.16-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-5.0-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-5.1-mRNA-1	*	*
1	1	0	augustus_masked-ctg101_pilon-processed-gene-5.51-mRNA-1	*	*
1	1	0	augustus_masked-ctg101_pilon-processed-gene-5.69-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-5.11-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-augustus-gene-5.15-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-5.61-mRNA-1	*	*
1	1	0	augustus-ctg101_pilon-processed-gene-5.67-mRNA-1	*	*
1	1	0	maker-ctg101_pilon-protein2genome-gene-5.35-mRNA-1	*	*
1	1	0	augustus_masked-ctg2407_pilon-processed-gene-0.9-mRNA-1	*	*
1	1	0	augustus_masked-ctg3248_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg1599_pilon-processed-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg1599_pilon-processed-gene-0.1-mRNA-1	*	*
1	1	0	augustus-ctg1599_pilon-processed-gene-0.8-mRNA-1	*	*
1	1	0	augustus-ctg1599_pilon-processed-gene-0.11-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-0.0-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-0.19-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-0.5-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-0.6-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-0.7-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-1.2-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-1.3-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-1.5-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-1.0-mRNA-1	*	*
1	1	0	augustus-ctg688_pilon-processed-gene-1.10-mRNA-1	*	*
1	1	0	augustus_masked-ctg688_pilon-processed-gene-1.20-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-1.96-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-1.104-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-protein2genome-gene-1.23-mRNA-1	*	*
1	1	0	maker-ctg688_pilon-augustus-gene-1.81-mRNA-1	*	*
1	1	0	maker-ctg389_pilon-protein2genome-gene-0.8-mRNA-1	*	*
1	1	0	maker-ctg389_pilon-augustus-gene-2.36-mRNA-1	*	*
1	1	0	maker-ctg389_pilon-augustus-gene-2.34-mRNA-1	*	*
1	1	0	augustus-ctg389_pilon-processed-gene-2.2-mRNA-1	*	*
1	1	0	augustus-ctg389_pilon-processed-gene-2.25-mRNA-1	*	*
