mRNA	TSS_idx	CpGs_count	CpGoe	callCpGs_count	meth_meancallcov	meth_freq	meth_depth	meth_cov	LTR_boundary
ctg59_pilon:425160..431736	-5	13	0.470395	13	55.07692308	0.6503297692	0.65033	1	start
ctg59_pilon:425160..431736	-4	12	0.525132	12	54.5	0.642696	0.642696	1	start
ctg59_pilon:425160..431736	-3	12	0.642096	12	54.5	0.642696	0.642696	1	start
ctg59_pilon:425160..431736	-2	7	0.60758	7	59.14285714	0.4854027143	0.485403	1	start
ctg59_pilon:425160..431736	-1	4	0.632589	4	57	0.47686175	0.476862	1	start
ctg59_pilon:425160..431736	1	49	1.21433	42	61.45238095	0.8565878095	0.856588	1	start
ctg59_pilon:425160..431736	33	49	1.21433	42	61.45238095	0.8565878095	0.856588	1	end
ctg59_pilon:425160..431736	2	59	1.36587	52	64.5	0.8636783462	0.863678	1	start
ctg59_pilon:425160..431736	32	59	1.36587	52	64.5	0.8636783462	0.863678	1	end
ctg59_pilon:425160..431736	31	71	1.45542	63	64.84126984	0.8861430952	0.886143	1	end
ctg59_pilon:425160..431736	3	71	1.45542	63	64.84126984	0.8861430952	0.886143	1	start
ctg59_pilon:425160..431736	30	63	1.30468	59	64.16949153	0.8694252034	0.869425	1	end
ctg59_pilon:425160..431736	4	63	1.30468	59	64.16949153	0.8694252034	0.869425	1	start
ctg59_pilon:425160..431736	29	56	1.23032	53	63.22641509	0.8744514717	0.874451	1	end
ctg59_pilon:425160..431736	5	56	1.23032	53	63.22641509	0.8744514717	0.874451	1	start
ctg59_pilon:425160..431736	28	43	1.1215	41	64.07317073	0.8736796829	0.87368	1	end
ctg59_pilon:425160..431736	6	43	1.1215	41	64.07317073	0.8736796829	0.87368	1	start
ctg59_pilon:425160..431736	27	45	1.13184	42	59.38095238	0.8556466905	0.855647	1	end
ctg59_pilon:425160..431736	7	45	1.13184	42	59.38095238	0.8556466905	0.855647	1	start
ctg59_pilon:425160..431736	26	49	1.20218	45	61.46666667	0.8743397111	0.87434	1	end
ctg59_pilon:425160..431736	8	49	1.20218	45	61.46666667	0.8743397111	0.87434	1	start
ctg59_pilon:425160..431736	25	60	1.35582	54	63.37037037	0.8989901111	0.89899	1	end
ctg59_pilon:425160..431736	9	60	1.35582	54	63.37037037	0.8989901111	0.89899	1	start
ctg59_pilon:425160..431736	10	79	1.53058	70	61.51428571	0.9216076714	0.921608	1	start
ctg59_pilon:425160..431736	24	79	1.53058	70	61.51428571	0.9216076714	0.921608	1	end
ctg59_pilon:425160..431736	11	74	1.56077	66	62.72727273	0.9161091061	0.916109	1	start
ctg59_pilon:425160..431736	23	74	1.56077	66	62.72727273	0.9161091061	0.916109	1	end
ctg59_pilon:425160..431736	12	61	1.4749	54	63.72222222	0.9404667037	0.940467	1	start
ctg59_pilon:425160..431736	22	61	1.4749	54	63.72222222	0.9404667037	0.940467	1	end
ctg59_pilon:425160..431736	13	45	1.10948	40	61.8	0.91677575	0.916776	1	start
ctg59_pilon:425160..431736	21	45	1.10948	40	61.8	0.91677575	0.916776	1	end
ctg59_pilon:425160..431736	14	32	0.767363	29	60.37931034	0.8318304483	0.83183	1	start
ctg59_pilon:425160..431736	20	32	0.767363	29	60.37931034	0.8318304483	0.83183	1	end
ctg59_pilon:425160..431736	15	11	0.317668	11	67	0.5517244545	0.551724	1	start
ctg59_pilon:425160..431736	19	11	0.317668	11	67	0.5517244545	0.551724	1	end
ctg59_pilon:425160..431736	16	15	0.389091	15	66.8	0.5824639067	0.582464	1	start
ctg59_pilon:425160..431736	18	15	0.389091	15	66.8	0.5824639067	0.582464	1	end
ctg59_pilon:425160..431736	17	19	0.460264	19	68.84210526	0.6010711368	0.601071	1	start
ctg59_pilon:425160..431736	17	19	0.460264	19	68.84210526	0.6010711368	0.601071	1	end
ctg59_pilon:425160..431736	16	18	0.489421	18	70	0.5947158111	0.594716	1	end
ctg59_pilon:425160..431736	18	18	0.489421	18	70	0.5947158111	0.594716	1	start
ctg59_pilon:425160..431736	15	20	0.648002	20	69.85	0.71655043	0.71655	1	end
ctg59_pilon:425160..431736	19	20	0.648002	20	69.85	0.71655043	0.71655	1	start
ctg59_pilon:425160..431736	14	21	0.6841	21	71.57142857	0.7304198381	0.73042	1	end
ctg59_pilon:425160..431736	20	21	0.6841	21	71.57142857	0.7304198381	0.73042	1	start
ctg59_pilon:425160..431736	13	22	0.657472	22	71.72727273	0.780142	0.780142	1	end
ctg59_pilon:425160..431736	21	22	0.657472	22	71.72727273	0.780142	0.780142	1	start
ctg59_pilon:425160..431736	12	23	0.653247	23	71.47826087	0.7957267826	0.795727	1	end
ctg59_pilon:425160..431736	22	23	0.653247	23	71.47826087	0.7957267826	0.795727	1	start
ctg59_pilon:425160..431736	11	23	0.625371	23	71.26086957	0.7854280435	0.785428	1	end
ctg59_pilon:425160..431736	23	23	0.625371	23	71.26086957	0.7854280435	0.785428	1	start
ctg59_pilon:425160..431736	10	18	0.497268	18	72.72222222	0.7432003333	0.7432	1	end
ctg59_pilon:425160..431736	24	18	0.497268	18	72.72222222	0.7432003333	0.7432	1	start
ctg59_pilon:425160..431736	25	25	0.682476	25	74.32	0.80339608	0.803396	1	start
ctg59_pilon:425160..431736	9	25	0.682476	25	74.32	0.80339608	0.803396	1	end
ctg59_pilon:425160..431736	26	30	0.790077	29	70.82758621	0.7142337241	0.714234	1	start
ctg59_pilon:425160..431736	8	30	0.790077	29	70.82758621	0.7142337241	0.714234	1	end
ctg59_pilon:425160..431736	27	25	0.689813	24	70.08333333	0.7037830417	0.703783	1	start
ctg59_pilon:425160..431736	7	25	0.689813	24	70.08333333	0.7037830417	0.703783	1	end
ctg59_pilon:425160..431736	28	26	0.781703	25	70.68	0.6764528	0.676453	1	start
ctg59_pilon:425160..431736	6	26	0.781703	25	70.68	0.6764528	0.676453	1	end
ctg59_pilon:425160..431736	29	26	0.834027	25	69.92	0.67609184	0.676092	1	start
ctg59_pilon:425160..431736	5	26	0.834027	25	69.92	0.67609184	0.676092	1	end
ctg59_pilon:425160..431736	30	16	0.635741	15	64.6	0.5409516667	0.540952	1	start
ctg59_pilon:425160..431736	4	16	0.635741	15	64.6	0.5409516667	0.540952	1	end
ctg59_pilon:425160..431736	31	5	0.31613	5	71.4	0.4935572	0.493557	1	start
ctg59_pilon:425160..431736	3	5	0.31613	5	71.4	0.4935572	0.493557	1	end
ctg59_pilon:425160..431736	2	5	0.494901	5	71.4	0.4935572	0.493557	1	end
ctg59_pilon:425160..431736	32	5	0.494901	5	71.4	0.4935572	0.493557	1	start
ctg59_pilon:425160..431736	1	2	0.392906	2	67	0.626866	0.626866	1	end
ctg59_pilon:425160..431736	33	2	0.392906	2	67	0.626866	0.626866	1	start
ctg59_pilon:425160..431736	-1	46	1.09114	46	65.93478261	0.8810014565	0.881001	1	end
ctg59_pilon:425160..431736	-2	42	0.985145	42	65.23809524	0.8568132381	0.856813	1	end
ctg59_pilon:425160..431736	-3	32	0.75699	32	61.25	0.8017842812	0.801784	1	end
ctg59_pilon:425160..431736	-4	31	0.756117	31	60.74193548	0.7899692903	0.789969	1	end
ctg59_pilon:425160..431736	-5	36	0.841649	35	51.6	0.7823273714	0.782327	1	end
ctg59_pilon:425160..431736	-6	36	0.855008	35	52.65714286	0.7567584857	0.756758	1	end
ctg59_pilon:425160..431736	-7	37	0.795213	36	51.25	0.7425821944	0.742582	1	end
ctg59_pilon:425160..431736	-8	36	0.802084	35	50.97142857	0.7575382857	0.757538	1	end
ctg59_pilon:425160..431736	-9	32	0.648763	31	49.61290323	0.7421849032	0.742185	1	end
ctg59_pilon:425160..431736	-10	20	0.442451	20	53.65	0.6081708	0.608171	1	end
ctg59_pilon:425160..431736	-11	16	0.386767	16	52.625	0.4856086938	0.485609	1	end
ctg59_pilon:425160..431736	-12	16	0.404475	16	54	0.4295773438	0.458216	0.9375	end
ctg59_pilon:425160..431736	-13	19	0.461705	19	59.94736842	0.2163957	0.274101	0.789474	end
ctg59_pilon:425160..431736	-14	30	0.76354	28	59.5	0.06071243214	0.121425	0.5	end
ctg59_pilon:425160..431736	-15	37	0.90786	35	58.11428571	0.02065619429	0.0556128	0.371429	end
ctg59_pilon:425160..431736	-16	39	0.95759	37	57.86486486	0.02416774324	0.0596138	0.405405	end
ctg59_pilon:425160..431736	-17	40	1.08601	38	58.57894737	0.02653743158	0.059319	0.447368	end
ctg59_pilon:425160..431736	-18	50	1.32822	47	61.72340426	0.02366131277	0.0585306	0.404255	end
ctg59_pilon:425160..431736	-19	52	1.41924	47	64.89361702	0.02183914894	0.0488781	0.446809	end
ctg59_pilon:425160..431736	-20	50	1.42544	44	65.18181818	0.02707252727	0.049633	0.545455	end
ctg59_pilon:425160..431736	-21	49	1.46853	43	65.11627907	0.02662136279	0.0497704	0.534884	end
ctg59_pilon:425160..431736	-22	49	1.54583	43	65.18604651	0.02654140465	0.0496209	0.534884	end
ctg59_pilon:425160..431736	-23	33	1.21409	30	62.06666667	0.03516003667	0.0555158	0.633333	end
ctg59_pilon:425160..431736	-24	21	0.809372	22	58.09090909	0.05312859545	0.0615173	0.863636	end
ctg59_pilon:425160..431736	-25	16	0.72635	16	63.0625	0.05403651875	0.0540365	1	end
ctg59_pilon:425160..431736	-26	22	0.868102	21	67.47619048	0.04767392857	0.0526922	0.904762	end
ctg59_pilon:425160..431736	-27	28	0.93802	25	65.96	0.041307416	0.0645428	0.64	end
ctg59_pilon:425160..431736	-28	36	1.11346	33	66.33333333	0.04106550606	0.0677581	0.606061	end
ctg59_pilon:425160..431736	-29	42	1.18562	39	66.33333333	0.03393852308	0.0661801	0.512821	end
ctg59_pilon:425160..431736	-30	49	1.16147	45	67.2	0.02909657111	0.0623498	0.466667	end
ctg59_pilon:425160..431736	-31	51	1.17467	47	68.38297872	0.02519263617	0.0563835	0.446809	end
ctg59_pilon:425160..431736	-32	56	1.14794	53	70.66037736	0.02129734528	0.0490765	0.433962	end
ctg59_pilon:425160..431736	-33	65	1.19337	59	72.86440678	0.01528192881	0.0450817	0.338983	end
ctg59_pilon:425160..431736	-34	64	1.21679	57	72.0877193	0.01245470175	0.0373641	0.333333	end
ctg59_pilon:425160..431736	-35	66	1.1977	59	71.40677966	0.02038977288	0.0523042	0.389831	end
ctg59_pilon:425160..431736	-36	57	1.12814	51	71.19607843	0.01931993137	0.0547398	0.352941	end
ctg59_pilon:425160..431736	-37	54	1.17765	49	73.32653061	0.02458850408	0.0602418	0.408163	end
ctg59_pilon:425160..431736	-38	42	1.08133	38	70.86842105	0.03417362105	0.0649299	0.526316	end
ctg59_pilon:425160..431736	-39	40	1.04255	36	73	0.04890046389	0.0765399	0.638889	end
ctg59_pilon:425160..431736	-40	41	1.05558	38	75.13157895	0.03824073947	0.0764815	0.5	end
ctg59_pilon:425160..431736	-41	52	1.17092	50	72.62	0.0354087	0.0737681	0.48	end
ctg59_pilon:425160..431736	-42	55	1.16766	53	69.43396226	0.03709192453	0.0702097	0.528302	end
ctg59_pilon:425160..431736	-43	58	1.14649	55	68.36363636	0.03570146727	0.0654527	0.545455	end
ctg59_pilon:425160..431736	-44	66	1.19214	63	69.76190476	0.02522704444	0.0567609	0.444444	end
ctg59_pilon:425160..431736	-45	65	1.2488	62	68.01612903	0.02667363387	0.0486402	0.548387	end
ctg59_pilon:425160..431736	-46	56	1.12725	53	67.96226415	0.02789900377	0.0462077	0.603774	end
ctg59_pilon:425160..431736	-47	41	1.08108	39	68.46153846	0.02316922051	0.0392869	0.589744	end
ctg59_pilon:425160..431736	-48	32	1.11232	31	69.96774194	0.0207244	0.035692	0.580645	end
ctg59_pilon:425160..431736	-49	16	0.96598	16	66.3125	0.0300067625	0.0369314	0.8125	end
ctg59_pilon:425160..431736	-50	5	0.571037	5	63	0.03612606	0.0451576	0.8	end
ctg605_pilon:128320..131324	-50	53	1.16467	50	50.64	0.035492068	0.0887302	0.4	start
ctg605_pilon:128320..131324	-49	67	1.4262	64	52.015625	0.03080239844	0.085711	0.359375	start
ctg605_pilon:128320..131324	-48	65	1.47704	62	50.83870968	0.03201880806	0.0735247	0.435484	start
ctg605_pilon:128320..131324	-47	59	1.54524	56	51.46428571	0.02963076429	0.0721445	0.410714	start
ctg605_pilon:128320..131324	-46	55	1.24255	52	51.88461538	0.06337513269	0.164775	0.384615	start
ctg605_pilon:128320..131324	-45	32	0.864562	32	50.9375	0.1407630125	0.250245	0.5625	start
ctg605_pilon:128320..131324	-44	17	0.565349	17	46.35294118	0.2494705647	0.302929	0.823529	start
ctg605_pilon:128320..131324	-43	10	0.333001	10	49.2	0.61030008	0.678111	0.9	start
ctg605_pilon:128320..131324	-42	9	0.321934	9	47.55555556	0.761554	0.761554	1	start
ctg605_pilon:128320..131324	-41	8	0.289809	8	50	0.71602075	0.716021	1	start
ctg605_pilon:128320..131324	-40	13	0.427652	13	47.15384615	0.7564736154	0.756474	1	start
ctg605_pilon:128320..131324	-39	15	0.489982	15	46.66666667	0.7409763333	0.740976	1	start
ctg605_pilon:128320..131324	-38	12	0.406044	12	45.83333333	0.7290415	0.729042	1	start
ctg605_pilon:128320..131324	-37	12	0.327928	12	46.16666667	0.688022	0.688022	1	start
ctg605_pilon:128320..131324	-36	12	0.3	12	43	0.720949	0.720949	1	start
ctg605_pilon:128320..131324	-35	7	0.190155	7	38.71428571	0.5962421429	0.596242	1	start
ctg605_pilon:128320..131324	-34	9	0.237617	9	36.33333333	0.606683	0.606683	1	start
ctg605_pilon:128320..131324	-33	11	0.319299	11	39	0.640762	0.640762	1	start
ctg605_pilon:128320..131324	-32	10	0.335951	10	39.8	0.6725801	0.67258	1	start
ctg605_pilon:128320..131324	-31	8	0.314892	8	40.875	0.658559125	0.658559	1	start
ctg605_pilon:128320..131324	-30	7	0.267494	7	38.57142857	0.6335964286	0.633596	1	start
ctg605_pilon:128320..131324	-29	8	0.285429	8	39	0.5955235	0.595524	1	start
ctg605_pilon:128320..131324	-28	13	0.386935	13	35.38461538	0.6964348462	0.696435	1	start
ctg605_pilon:128320..131324	-27	15	0.525441	15	34.8	0.7072886	0.707289	1	start
ctg605_pilon:128320..131324	-26	15	0.742876	15	34.8	0.7072886	0.707289	1	start
ctg605_pilon:128320..131324	-25	17	0.896576	17	34.70588235	0.757498	0.757498	1	start
ctg605_pilon:128320..131324	-24	14	0.83846	14	32.07142857	0.7818427857	0.781843	1	start
ctg605_pilon:128320..131324	-23	12	0.963891	12	34.91666667	0.8068773333	0.806877	1	start
ctg605_pilon:128320..131324	-22	15	0.906266	14	33	0.8081500714	0.80815	1	start
ctg605_pilon:128320..131324	-21	19	0.796408	18	33.66666667	0.8292836111	0.829284	1	start
ctg605_pilon:128320..131324	-20	19	0.71911	18	34.5	0.7901146111	0.790115	1	start
ctg605_pilon:128320..131324	-19	17	0.720145	16	36.0625	0.8286110625	0.828611	1	start
ctg605_pilon:128320..131324	-18	17	0.577788	16	32.1875	0.8165998125	0.8166	1	start
ctg605_pilon:128320..131324	-17	15	0.457705	15	32.06666667	0.7258725667	0.725873	1	start
ctg605_pilon:128320..131324	-16	14	0.364114	14	28.85714286	0.6399128929	0.639913	1	start
ctg605_pilon:128320..131324	-15	13	0.295133	13	25.38461538	0.5858219615	0.63464	0.923077	start
ctg605_pilon:128320..131324	-14	16	0.301938	16	25.5	0.5889718438	0.628237	0.9375	start
ctg605_pilon:128320..131324	-13	14	0.282199	14	25.21428571	0.4593541071	0.494689	0.928571	start
ctg605_pilon:128320..131324	-12	13	0.26	13	28.61538462	0.4699963077	0.509163	0.923077	start
ctg605_pilon:128320..131324	-11	12	0.239016	12	34.16666667	0.4294414167	0.468482	0.916667	start
ctg605_pilon:128320..131324	-10	14	0.285185	13	40.15384615	0.5171067692	0.517107	1	start
ctg605_pilon:128320..131324	-9	18	0.361633	17	46.70588235	0.6222361176	0.622236	1	start
ctg605_pilon:128320..131324	-8	19	0.385375	18	47.16666667	0.7126406667	0.712641	1	start
ctg605_pilon:128320..131324	-7	18	0.372866	17	46.52941176	0.761841	0.761841	1	start
ctg605_pilon:128320..131324	-6	17	0.342202	16	44.875	0.810891	0.810891	1	start
ctg605_pilon:128320..131324	-5	15	0.295455	15	43.8	0.8381344667	0.838134	1	start
ctg605_pilon:128320..131324	-4	8	0.206484	8	38.375	0.863565875	0.863566	1	start
ctg605_pilon:128320..131324	-3	4	0.142198	4	37.25	0.807338	0.807338	1	start
ctg605_pilon:128320..131324	-2	3	0.156805	3	39	0.8056173333	0.805617	1	start
ctg605_pilon:128320..131324	-1	2	0.203035	2	42.5	0.833426	0.833426	1	start
ctg605_pilon:128320..131324	16	6	0.110659	6	44.83333333	0.3139723833	0.313972	1	end
ctg605_pilon:128320..131324	1	6	0.110659	6	44.83333333	0.3139723833	0.313972	1	start
ctg605_pilon:128320..131324	15	6	0.138948	6	44.83333333	0.3139723833	0.313972	1	end
ctg605_pilon:128320..131324	2	6	0.138948	6	44.83333333	0.3139723833	0.313972	1	start
ctg605_pilon:128320..131324	14	5	0.125109	5	45	0.30848706	0.308487	1	end
ctg605_pilon:128320..131324	3	5	0.125109	5	45	0.30848706	0.308487	1	start
ctg605_pilon:128320..131324	13	7	0.199488	7	42.85714286	0.3624216143	0.362422	1	end
ctg605_pilon:128320..131324	4	7	0.199488	7	42.85714286	0.3624216143	0.362422	1	start
ctg605_pilon:128320..131324	12	4	0.142776	4	38.5	0.58206925	0.582069	1	end
ctg605_pilon:128320..131324	5	4	0.142776	4	38.5	0.58206925	0.582069	1	start
ctg605_pilon:128320..131324	11	4	0.16946	4	38.5	0.58206925	0.582069	1	end
ctg605_pilon:128320..131324	6	4	0.16946	4	38.5	0.58206925	0.582069	1	start
ctg605_pilon:128320..131324	10	6	0.234646	6	40	0.5482193333	0.548219	1	end
ctg605_pilon:128320..131324	7	6	0.234646	6	40	0.5482193333	0.548219	1	start
ctg605_pilon:128320..131324	8	7	0.278498	7	44	0.5680011429	0.568001	1	start
ctg605_pilon:128320..131324	9	7	0.278498	7	44	0.5680011429	0.568001	1	end
ctg605_pilon:128320..131324	8	5	0.198611	5	47.6	0.6432762	0.643276	1	end
ctg605_pilon:128320..131324	9	5	0.198611	5	47.6	0.6432762	0.643276	1	start
ctg605_pilon:128320..131324	10	8	0.253258	8	42.375	0.4292215	0.572295	0.75	start
ctg605_pilon:128320..131324	7	8	0.253258	8	42.375	0.4292215	0.572295	0.75	end
ctg605_pilon:128320..131324	11	8	0.202729	8	42.375	0.4292215	0.572295	0.75	start
ctg605_pilon:128320..131324	6	8	0.202729	8	42.375	0.4292215	0.572295	0.75	end
ctg605_pilon:128320..131324	12	6	0.175711	6	42.16666667	0.4121221667	0.618183	0.666667	start
ctg605_pilon:128320..131324	5	6	0.175711	6	42.16666667	0.4121221667	0.618183	0.666667	end
ctg605_pilon:128320..131324	13	4	0.140399	4	36.75	0.222826	0.445652	0.5	start
ctg605_pilon:128320..131324	4	4	0.140399	4	36.75	0.222826	0.445652	0.5	end
ctg605_pilon:128320..131324	14	3	0.131369	3	33.66666667	0.07246366667	0.217391	0.333333	start
ctg605_pilon:128320..131324	3	3	0.131369	3	33.66666667	0.07246366667	0.217391	0.333333	end
ctg605_pilon:128320..131324	-1	9	0.168853	9	46.55555556	0.6829834444	0.682983	1	end
ctg605_pilon:128320..131324	-2	9	0.200405	9	46.55555556	0.6829834444	0.682983	1	end
ctg605_pilon:128320..131324	-3	11	0.311574	11	47.63636364	0.6530195455	0.65302	1	end
ctg605_pilon:128320..131324	-4	9	0.288307	9	46.11111111	0.6576257778	0.657626	1	end
ctg605_pilon:128320..131324	-5	5	0.19646	5	48	0.693641	0.693641	1	end
ctg605_pilon:128320..131324	-6	2	0.0776662	2	52.5	0.518182	0.518182	1	end
ctg605_pilon:128320..131324	-7	3	0.109719	3	49.66666667	0.5651516667	0.565152	1	end
ctg605_pilon:128320..131324	-8	3	0.0888462	3	46	0.4466476667	0.446648	1	end
ctg605_pilon:128320..131324	-9	4	0.119594	5	46	0.42337322	0.423373	1	end
ctg605_pilon:128320..131324	-10	5	0.150075	5	46	0.42337322	0.423373	1	end
ctg605_pilon:128320..131324	-11	6	0.179348	6	44	0.4655561833	0.465556	1	end
ctg605_pilon:128320..131324	-12	6	0.159066	6	43.83333333	0.4332270167	0.433227	1	end
ctg605_pilon:128320..131324	-13	4	0.105399	4	42.25	0.479627525	0.479628	1	end
ctg605_pilon:128320..131324	-14	3	0.0745088	4	39.5	0.60673825	0.606738	1	end
ctg605_pilon:128320..131324	-15	3	0.0651029	3	39.33333333	0.575651	0.575651	1	end
ctg605_pilon:128320..131324	-16	3	0.0639372	3	37.33333333	0.5168273333	0.516827	1	end
ctg605_pilon:128320..131324	-17	2	0.0405798	2	34.5	0.542683	0.542683	1	end
ctg605_pilon:128320..131324	-18	2	0.0415431	2	34.5	0.542683	0.542683	1	end
ctg605_pilon:128320..131324	-19	1	0.02617	1	28	0.5	0.5	1	end
ctg605_pilon:128320..131324	-20	3	0.0885946	3	43.33333333	0.5208333333	0.520833	1	end
ctg605_pilon:128320..131324	-21	6	0.168708	6	50.5	0.607452	0.607452	1	end
ctg605_pilon:128320..131324	-22	8	0.207397	8	48.375	0.6043985	0.604398	1	end
ctg605_pilon:128320..131324	-23	12	0.242119	12	47.91666667	0.6080951667	0.608095	1	end
ctg605_pilon:128320..131324	-24	14	0.288889	14	48.21428571	0.589212	0.589212	1	end
ctg605_pilon:128320..131324	-25	12	0.290848	12	47.75	0.5988723333	0.598872	1	end
ctg605_pilon:128320..131324	-26	9	0.246721	9	47.77777778	0.5767181111	0.576718	1	end
ctg605_pilon:128320..131324	-27	8	0.230274	8	50.125	0.6159075	0.615908	1	end
ctg605_pilon:128320..131324	-28	6	0.195	6	45.83333333	0.6797016667	0.679702	1	end
ctg605_pilon:128320..131324	-29	4	0.12037	4	43.75	0.781596	0.781596	1	end
ctg605_pilon:128320..131324	-30	13	0.373133	14	28.21428571	0.9375988571	0.937599	1	end
ctg605_pilon:128320..131324	-31	30	0.767051	30	23.7	0.9846725667	0.984673	1	end
ctg605_pilon:128320..131324	-32	33	0.777467	33	26.60606061	0.9571891515	0.957189	1	end
ctg605_pilon:128320..131324	-33	42	0.851881	42	33.21428571	0.9129728095	0.912973	1	end
ctg605_pilon:128320..131324	-34	46	0.839093	46	34.91304348	0.8771593043	0.877159	1	end
ctg605_pilon:128320..131324	-35	39	0.684043	40	39.85	0.818167775	0.818168	1	end
ctg605_pilon:128320..131324	-36	24	0.492376	24	54.83333333	0.677301875	0.677302	1	end
ctg605_pilon:128320..131324	-37	23	0.548677	23	54.26086957	0.6652745652	0.665275	1	end
ctg605_pilon:128320..131324	-38	13	0.42146	13	56	0.5996309231	0.599631	1	end
ctg605_pilon:128320..131324	-39	10	0.32657	10	56.8	0.6633869	0.663387	1	end
ctg605_pilon:128320..131324	-40	7	0.219312	7	54.57142857	0.7509265714	0.750927	1	end
ctg605_pilon:128320..131324	-41	5	0.148976	5	52.8	0.7455904	0.74559	1	end
ctg605_pilon:128320..131324	-42	10	0.269666	9	53	0.746653	0.746653	1	end
ctg605_pilon:128320..131324	-43	10	0.232278	9	53	0.6713234444	0.671323	1	end
ctg605_pilon:128320..131324	-44	11	0.274808	10	51.5	0.6440611	0.644061	1	end
ctg605_pilon:128320..131324	-45	15	0.423866	14	52.5	0.6790917857	0.679092	1	end
ctg605_pilon:128320..131324	-46	20	0.528847	19	53	0.6484091579	0.648409	1	end
ctg605_pilon:128320..131324	-47	12	0.41232	12	53.33333333	0.6089534167	0.608953	1	end
ctg605_pilon:128320..131324	-48	11	0.488836	11	52.81818182	0.6473636364	0.647364	1	end
ctg605_pilon:128320..131324	-49	9	0.617983	9	54.66666667	0.6532403333	0.65324	1	end
ctg605_pilon:128320..131324	-50	5	0.547399	5	54.4	0.5624978	0.562498	1	end
ctg6155_pilon:2866..5777	7	58	1.1955	1	10	0.1	0.1	1	start
