group	r.squared	i
"Contrasting methylation\nacross families"	0.132014612	886
"Conserved methylation\namongst tubeworms"	0.727047183	886
"Conserved methylation\nacross families"	0.763290738	886
"Contrasting methylation\namongst tubeworms"	0.032394382	886
"Contrasting methylation\nacross families"	0.125519671	887
"Conserved methylation\namongst tubeworms"	0.725093268	887
"Conserved methylation\nacross families"	0.767526604	887
"Contrasting methylation\namongst tubeworms"	0.036838832	887
"Contrasting methylation\nacross families"	0.130510707	888
"Conserved methylation\namongst tubeworms"	0.735181962	888
"Conserved methylation\nacross families"	0.764623312	888
"Contrasting methylation\namongst tubeworms"	0.04025216	888
"Contrasting methylation\nacross families"	0.114877079	889
"Conserved methylation\namongst tubeworms"	0.738076399	889
"Conserved methylation\nacross families"	0.748210969	889
"Contrasting methylation\namongst tubeworms"	0.030561951	889
"Contrasting methylation\nacross families"	0.126198419	890
"Conserved methylation\namongst tubeworms"	0.750970025	890
"Conserved methylation\nacross families"	0.761861457	890
"Contrasting methylation\namongst tubeworms"	0.045880894	890
"Contrasting methylation\nacross families"	0.117737993	891
"Conserved methylation\namongst tubeworms"	0.748329325	891
"Conserved methylation\nacross families"	0.742609444	891
"Contrasting methylation\namongst tubeworms"	0.033636925	891
"Contrasting methylation\nacross families"	0.137793812	892
"Conserved methylation\namongst tubeworms"	0.723436161	892
"Conserved methylation\nacross families"	0.759391977	892
"Contrasting methylation\namongst tubeworms"	0.031693382	892
"Contrasting methylation\nacross families"	0.119715853	893
"Conserved methylation\namongst tubeworms"	0.736889286	893
"Conserved methylation\nacross families"	0.751409901	893
"Contrasting methylation\namongst tubeworms"	0.033956007	893
"Contrasting methylation\nacross families"	0.121440972	894
"Conserved methylation\nacross families"	0.758205223	894
"Conserved methylation\namongst tubeworms"	0.737702085	894
"Contrasting methylation\namongst tubeworms"	0.046364802	894
"Contrasting methylation\nacross families"	0.126962732	895
"Conserved methylation\namongst tubeworms"	0.724073262	895
"Conserved methylation\nacross families"	0.766784544	895
"Contrasting methylation\namongst tubeworms"	0.027897536	895
"Contrasting methylation\nacross families"	0.131438463	896
"Conserved methylation\namongst tubeworms"	0.743524292	896
"Conserved methylation\nacross families"	0.755686891	896
"Contrasting methylation\namongst tubeworms"	0.033025865	896
"Contrasting methylation\nacross families"	0.123358768	897
"Conserved methylation\nacross families"	0.746605789	897
"Conserved methylation\namongst tubeworms"	0.741086116	897
"Contrasting methylation\namongst tubeworms"	0.045543528	897
"Contrasting methylation\nacross families"	0.134632378	898
"Conserved methylation\namongst tubeworms"	0.730191315	898
"Conserved methylation\nacross families"	0.76172114	898
"Contrasting methylation\namongst tubeworms"	0.045718625	898
"Conserved methylation\namongst tubeworms"	0.744746857	899
"Conserved methylation\nacross families"	0.75714839	899
"Contrasting methylation\nacross families"	0.129962298	899
"Contrasting methylation\namongst tubeworms"	0.034370913	899
"Contrasting methylation\nacross families"	0.132212599	900
"Conserved methylation\namongst tubeworms"	0.734114032	900
"Conserved methylation\nacross families"	0.767298465	900
"Contrasting methylation\namongst tubeworms"	0.038486185	900
"Contrasting methylation\nacross families"	0.137212378	901
"Conserved methylation\namongst tubeworms"	0.75325921	901
"Conserved methylation\nacross families"	0.751424218	901
"Contrasting methylation\namongst tubeworms"	0.037878156	901
"Contrasting methylation\nacross families"	0.134817077	902
"Conserved methylation\namongst tubeworms"	0.733419422	902
"Conserved methylation\nacross families"	0.764433937	902
"Contrasting methylation\namongst tubeworms"	0.053087146	902
"Contrasting methylation\nacross families"	0.121621068	903
"Conserved methylation\nacross families"	0.756345264	903
"Conserved methylation\namongst tubeworms"	0.735741543	903
"Contrasting methylation\namongst tubeworms"	0.042409948	903
"Contrasting methylation\nacross families"	0.123095708	904
"Conserved methylation\namongst tubeworms"	0.752108348	904
"Conserved methylation\nacross families"	0.764559244	904
"Contrasting methylation\namongst tubeworms"	0.037606593	904
"Contrasting methylation\nacross families"	0.131300536	905
"Conserved methylation\namongst tubeworms"	0.738961463	905
"Conserved methylation\nacross families"	0.757372099	905
"Contrasting methylation\namongst tubeworms"	0.053763343	905
"Contrasting methylation\nacross families"	0.127018981	906
"Conserved methylation\nacross families"	0.758467099	906
"Conserved methylation\namongst tubeworms"	0.743363182	906
"Contrasting methylation\namongst tubeworms"	0.024445123	906
"Contrasting methylation\nacross families"	0.12767099	907
"Conserved methylation\namongst tubeworms"	0.735140516	907
"Conserved methylation\nacross families"	0.75645188	907
"Contrasting methylation\namongst tubeworms"	0.026711083	907
"Contrasting methylation\nacross families"	0.140080935	908
"Conserved methylation\namongst tubeworms"	0.734876056	908
"Conserved methylation\nacross families"	0.747794826	908
"Contrasting methylation\namongst tubeworms"	0.032300632	908
"Contrasting methylation\nacross families"	0.111234009	909
"Conserved methylation\namongst tubeworms"	0.745464193	909
"Conserved methylation\nacross families"	0.753281554	909
"Contrasting methylation\namongst tubeworms"	0.037299224	909
"Contrasting methylation\nacross families"	0.153696607	910
"Conserved methylation\namongst tubeworms"	0.734971773	910
"Conserved methylation\nacross families"	0.760213592	910
"Contrasting methylation\namongst tubeworms"	0.029925862	910
"Contrasting methylation\nacross families"	0.131835872	911
"Conserved methylation\nacross families"	0.762471969	911
"Conserved methylation\namongst tubeworms"	0.732068431	911
"Contrasting methylation\namongst tubeworms"	0.035336253	911
"Contrasting methylation\nacross families"	0.13451022	912
"Conserved methylation\namongst tubeworms"	0.744136085	912
"Conserved methylation\nacross families"	0.747965782	912
"Contrasting methylation\namongst tubeworms"	0.028850064	912
"Conserved methylation\namongst tubeworms"	0.730379059	913
"Conserved methylation\nacross families"	0.759110513	913
"Contrasting methylation\nacross families"	0.140506396	913
"Contrasting methylation\namongst tubeworms"	0.032573045	913
"Contrasting methylation\nacross families"	0.11782446	914
"Conserved methylation\namongst tubeworms"	0.734644092	914
"Conserved methylation\nacross families"	0.744475128	914
"Contrasting methylation\namongst tubeworms"	0.044240252	914
"Contrasting methylation\nacross families"	0.126978583	915
"Conserved methylation\namongst tubeworms"	0.748484847	915
"Conserved methylation\nacross families"	0.763064876	915
"Contrasting methylation\namongst tubeworms"	0.044698299	915
"Contrasting methylation\nacross families"	0.132572902	916
"Conserved methylation\namongst tubeworms"	0.731772162	916
"Conserved methylation\nacross families"	0.754999675	916
"Contrasting methylation\namongst tubeworms"	0.046565507	916
"Contrasting methylation\nacross families"	0.139878936	917
"Conserved methylation\namongst tubeworms"	0.728490676	917
"Conserved methylation\nacross families"	0.757090933	917
"Contrasting methylation\namongst tubeworms"	0.036620118	917
"Contrasting methylation\nacross families"	0.121191431	918
"Conserved methylation\nacross families"	0.757309419	918
"Conserved methylation\namongst tubeworms"	0.735968294	918
"Contrasting methylation\namongst tubeworms"	0.03298341	918
"Contrasting methylation\nacross families"	0.119743642	919
"Conserved methylation\namongst tubeworms"	0.722302234	919
"Conserved methylation\nacross families"	0.753317735	919
"Contrasting methylation\namongst tubeworms"	0.031534806	919
"Contrasting methylation\nacross families"	0.128529957	920
"Conserved methylation\namongst tubeworms"	0.737887082	920
"Conserved methylation\nacross families"	0.752131872	920
"Contrasting methylation\namongst tubeworms"	0.040833799	920
"Contrasting methylation\nacross families"	0.130473284	921
"Conserved methylation\namongst tubeworms"	0.737277119	921
"Conserved methylation\nacross families"	0.753064183	921
"Contrasting methylation\namongst tubeworms"	0.043477436	921
"Contrasting methylation\nacross families"	0.114718877	922
"Conserved methylation\namongst tubeworms"	0.731248031	922
"Conserved methylation\nacross families"	0.755336947	922
"Contrasting methylation\namongst tubeworms"	0.034101313	922
"Contrasting methylation\nacross families"	0.135212866	923
"Conserved methylation\nacross families"	0.745914233	923
"Conserved methylation\namongst tubeworms"	0.73602259	923
"Contrasting methylation\namongst tubeworms"	0.036452128	923
"Contrasting methylation\nacross families"	0.128019366	924
"Conserved methylation\namongst tubeworms"	0.745112191	924
"Conserved methylation\nacross families"	0.766598665	924
"Contrasting methylation\namongst tubeworms"	0.043353674	924
"Contrasting methylation\nacross families"	0.117005702	925
"Conserved methylation\namongst tubeworms"	0.735262822	925
"Conserved methylation\nacross families"	0.759377577	925
"Contrasting methylation\namongst tubeworms"	0.041741047	925
"Contrasting methylation\nacross families"	0.130947605	926
"Conserved methylation\namongst tubeworms"	0.733975265	926
"Conserved methylation\nacross families"	0.75719396	926
"Contrasting methylation\namongst tubeworms"	0.053635726	926
"Contrasting methylation\nacross families"	0.141642012	927
"Conserved methylation\namongst tubeworms"	0.739717679	927
"Conserved methylation\nacross families"	0.765774199	927
"Contrasting methylation\namongst tubeworms"	0.035874658	927
"Contrasting methylation\nacross families"	0.126851897	928
"Conserved methylation\namongst tubeworms"	0.739970118	928
"Conserved methylation\nacross families"	0.758288893	928
"Contrasting methylation\namongst tubeworms"	0.032480676	928
"Contrasting methylation\nacross families"	0.130400712	929
"Conserved methylation\namongst tubeworms"	0.735480009	929
"Conserved methylation\nacross families"	0.763162549	929
"Contrasting methylation\namongst tubeworms"	0.035072083	929
"Conserved methylation\namongst tubeworms"	0.721217201	930
"Conserved methylation\nacross families"	0.753404652	930
"Contrasting methylation\nacross families"	0.132551475	930
"Contrasting methylation\namongst tubeworms"	0.039203151	930
"Contrasting methylation\nacross families"	0.134558885	931
"Conserved methylation\namongst tubeworms"	0.728126563	931
"Conserved methylation\nacross families"	0.757476824	931
"Contrasting methylation\namongst tubeworms"	0.045489773	931
"Contrasting methylation\nacross families"	0.136238949	932
"Conserved methylation\namongst tubeworms"	0.72115845	932
"Conserved methylation\nacross families"	0.750151101	932
"Contrasting methylation\namongst tubeworms"	0.037631008	932
"Contrasting methylation\nacross families"	0.133720486	933
"Conserved methylation\namongst tubeworms"	0.753910198	933
"Conserved methylation\nacross families"	0.762848306	933
"Contrasting methylation\namongst tubeworms"	0.045272909	933
"Contrasting methylation\nacross families"	0.13548949	934
"Conserved methylation\namongst tubeworms"	0.725649307	934
"Conserved methylation\nacross families"	0.746694499	934
"Contrasting methylation\namongst tubeworms"	0.053407502	934
"Contrasting methylation\nacross families"	0.134498859	935
"Conserved methylation\namongst tubeworms"	0.72127528	935
"Conserved methylation\nacross families"	0.75706818	935
"Contrasting methylation\namongst tubeworms"	0.057059662	935
"Contrasting methylation\nacross families"	0.126603425	936
"Conserved methylation\nacross families"	0.756999302	936
"Conserved methylation\namongst tubeworms"	0.748244352	936
"Contrasting methylation\namongst tubeworms"	0.034208874	936
